worker_id,task_id,task_response_id,Tweet,Tweet Text,Hate speech?,Non Toxic Text That Contains Reclaimed Hate Speech / Is About Toxic Topic
KY33NRPCAEZT,07bf4986-7183-4f8f-bd37-e68fc724eb4c,d5c447e7-9e34-481c-92ed-817cd077419b,https://twitter.com/JlhNeuro/status/1564032817628975105,"Making blueberry jam and granola. You know, hot girl stuff 😂",No,No
ZVWZ4H9ZVQR3,84d76ff6-7084-4e0f-83ea-3648bcb027e6,80e658bb-c175-4130-81e1-afef180e4514,https://twitter.com/JohnCena/status/1566411125155106817,Telling someone how to think could be counterproductive. Encouraging someone to think for themselves could be a key to opening new perspectives.,No,No
ZVWZ4H9ZVQR3,947aeff3-bf24-4988-b9c1-c81b597710d9,bf3455a7-8c50-43ac-8237-52cd7630d952,https://twitter.com/TheWoofWorld/status/1566096164935634944,This is the cutest stalk I’ve ever seen. The ear scratching is just the best 😂,No,No
ZVWZ4H9ZVQR3,7183ddbf-bbb7-4924-9b3d-e4e531f2af40,d04fefd2-54bb-4408-8491-7645fa52d6f2,https://twitter.com/DenaSimmons/status/1566085134641729537,People are not broken. People break people. Schools are not impoverished. People strip them of resources. Water systems are not broken. People neglect communities. People in power make these miseries possible.,No,No
KY33NRPCAEZT,9e2cf4ce-1e71-4b5e-801a-c55b97613883,04ad3424-2021-4809-8d27-733cdd59791b,https://twitter.com/lovesickdoe/status/1565742362831503366,vintage rose antique eyeshadow palette,No,No
KY33NRPCAEZT,e9c4584d-876e-4896-99e2-ee7232bb5855,f355aabb-9f09-4184-89a8-e73b5e91f87b,https://twitter.com/womensart1/status/1563770355549966338,"St Mary's Church, Huntingfield, Suffolk, UK. The ceiling, a masterpiece of Victorian decoration, was painted by Mildred Holland in 1859-60 #WomensArt",No,No
ZVWZ4H9ZVQR3,57496d13-0867-493e-9b7a-d52898edffcb,3b661820-d7c0-4ff9-86ee-7964d8f11212,https://twitter.com/AdamJBerry/status/1566251266442928129,"We have a 17 yr old chihuahua. She has dementia & is sometimes out of her freakin mind. She’s more aggressive towards us & is a much different dog than before. I love her. I have taken her to the vet many times this year to help ease her pain, fear etc. I know she still loves me.",No,No
ZVWZ4H9ZVQR3,4f9026ec-8fd6-42d8-bd95-c896332f4aea,2a965ce7-df4e-4898-a829-3a603fd31196,https://twitter.com/MHN_Partages/status/1566334980023779328,have a sweet and pleasant Sunday everyone 🦋🌹🍹💙,No,No
ZVWZ4H9ZVQR3,9a2207ec-f7af-4189-91e5-4172fb53b94c,40b1966c-0faf-4eb4-a50b-817f596861a5,https://twitter.com/TEDTalks/status/1566410756681216000,"Enough with the taboo! What if we taught our sons and daughters about pleasure and desire, consent and boundaries at a young age?

Watch the full TED Talk to learn why it's important to educate young people to be more in touch with how they feel: http://t.ted.com/YShJjZi",No,No
ZVWZ4H9ZVQR3,94f2763c-f81b-4dcd-9cab-7ee9f870eb1e,7b551350-6bd5-41e8-86cd-bc1d09316a1f,https://twitter.com/valentino_lasso/status/1566118895194365953,"Thank you! I don’t know why but these shows fit so well with purple, at least for me. ✨",No,No
KY33NRPCAEZT,cd4b9f0a-45b0-41f7-9e61-d19b4f4af970,7861d885-a6a0-43bb-871c-b38a1ba67de3,https://twitter.com/ellenmellontats/status/1565835556122025984,"My books open on September 6&7th :,) for anyone interested here on the twitter world",No,No
ZVWZ4H9ZVQR3,97ec2a3e-aba7-460d-9c2d-1abfe906071e,fd4d62ce-ff5f-43b8-9860-856818834b8d,https://twitter.com/AMaltmanWrites/status/1566158162792947712,This dress! 😍,No,No
ZVWZ4H9ZVQR3,cc30e821-8295-4f04-a7d1-9b8136651a60,7c62540a-34e9-43f8-8dcf-c72e5297dfaa,https://twitter.com/coffee_lynx/status/1566106395128352768,The greatest crossover of all times!!,No,No
KY33NRPCAEZT,d87fdf68-10b3-4850-92ed-40f1523e2838,8b0faf66-728f-42a4-bdf9-dd49e9523d94,https://twitter.com/TheAntiqueNomad/status/1350448019586617345,"Red Wing Smart Set relish tray with iron holder is a hard to find piece of mid century modern dinnerware! Come see this weekend at Renningers Mt Dora, FL Antique Show, I'm in booth 4079/4090
#redWing #smartset #mcm #modernism #renningersmtdora #renningers #theantiquenomad",No,No
ZVWZ4H9ZVQR3,c18195b9-4d3b-45d1-b1b9-68c947ee4181,8560092d-c107-4c33-ab45-6bb4cab393bd,https://twitter.com/valentino_lasso/status/1566101913761943552,"🌿🐸✨👁✨🦉🌿
Frogs, owls and an eye who sees all",No,No
ZVWZ4H9ZVQR3,0a1428c4-2fa0-4514-a926-c4792ef86881,408a59ea-535d-44df-80ec-bd1493ac83b3,https://twitter.com/valentino_lasso/status/1566119288674598913,I can’t wait for next week and see all these amazing creators at the Pixelatl✨🌿,No,No
KY33NRPCAEZT,6d6dd007-1227-4ff9-8e95-863d072b5157,f37338ca-77bb-4ebd-b2bd-0515360c0ee8,https://twitter.com/NotXpeachy/status/1565868452765700096,Just built this cute akeila inspired tiny home!,No,No
ZVWZ4H9ZVQR3,5b466aec-6877-4533-b5c9-1bf1a96aa08e,c0b3de44-b2b4-4c46-b5fc-3b2ab2c493c1,https://twitter.com/Mets/status/1566442266004230144,"Today’s starters. #LGM

🆚: Washington
💪: @Cookie_Carrasco
📍: @CitiField
🕕: 1:40 p.m.
📺: @SNYtv
📻: @wcbs880
🔗: https://atmlb.com/3BbPMW6",No,No
ZVWZ4H9ZVQR3,b3cdd9c4-73a5-4e24-9d8e-84923487e16c,7e262ba9-f1f5-4b8e-a4c0-7ae79579ccab,https://twitter.com/cafe_cxonmilk/status/1566241933470711808,"Ok. Last redraw I swear! i just love her so much 

#TheOwlHouse #LuzNoceda",No,No
ZVWZ4H9ZVQR3,10cff61d-ea56-4b20-bff0-830e8ad0371c,31b8047d-ca8a-4c91-89f3-7a38dbfd611c,https://twitter.com/CLAWHISPERS/status/1566157605273309187,I’m sick,No,No
ZVWZ4H9ZVQR3,ddd2e596-732d-469c-9f95-01ee3e2f1558,fdcafc08-c177-4d53-8764-3e9289bb4acc,https://twitter.com/JarlofBrooklyn/status/1566398443614081024,"This is great art! The lighting, the characters, absolutely amazing! What do they find bizarre?",No,No
ZVWZ4H9ZVQR3,8959027c-d344-4db4-9691-1e7449c2abbd,6ac3d249-9c94-4f9a-8187-936f409cc539,https://twitter.com/HarvardBiz/status/1566423338653810693,Oftentimes productive people have weak interpersonal skills.,No,No
ZVWZ4H9ZVQR3,ad6a4a3a-7deb-4476-b261-c1741de55f67,46f56888-ac85-40c7-9a3e-9443eba65c1d,https://twitter.com/ango_aleman/status/1566152569646358530,pow-pows #arcane,No,No
KY33NRPCAEZT,4c9ef11f-59bc-4398-9a38-62c26b0c9e77,12ed5a4c-c1bc-48bf-af7f-39ad4add119e,https://twitter.com/buildingMadrid/status/1566220870451953665,trader joes is my secret family recipe,No,No
ZVWZ4H9ZVQR3,8867d2d4-4f7a-4f73-b3b2-10f4b646f84b,48a923ff-ab46-4d98-8f89-8c565586241e,https://twitter.com/bigbearmatty35/status/1566384047487651845,Why are they scared of the McDonald's?,No,No
ZVWZ4H9ZVQR3,08cf8777-25c6-452a-b8ef-857b2eb82eaf,34bc37a5-cae9-413a-8ecd-42af582e1083,https://twitter.com/cwong1412/status/1566321982626480128,"Man, they in Connecticut. What they do in the New England that be weird and dangerous?",No,No
ZVWZ4H9ZVQR3,e27c199e-6d4b-4ba3-87b8-bc59a7d4b228,511a6c9d-c6ab-4ebc-bd4c-2d1c52ea1bd8,https://twitter.com/coloursdraws/status/1566134578347139072,Human world is just too bizarre at times. #TheOwlHouse,No,No
ZVWZ4H9ZVQR3,4e445157-7bf5-4d8a-97b9-9383124c162d,405f3074-5c4d-4375-a95c-2ba410d2e763,https://twitter.com/POTUS/status/1566425735455293444,It’s been a fun few days of celebrating this good boy’s first birthday.,No,No
KY33NRPCAEZT,4f5a0657-1f00-4afd-836b-e88229c51670,d7953691-797f-44a8-adcb-6cd4f9e4e0a2,https://twitter.com/karleewyd/status/1564448718434320384,ok who wants to get married in live in a tiny home,No,No
ZVWZ4H9ZVQR3,8cbc4bde-ff53-4a79-a155-587897c380f4,09c1c31e-4789-4b28-93ed-e9fd6495be0d,https://twitter.com/DoctorG_14/status/1566239560543207424,"nah, Amity is Cat Blanc, let's be real here",No,No
KY33NRPCAEZT,e944f654-0d6c-4ca1-b5de-311742380d27,da0c14b8-53a9-47ea-b607-bca096566df0,https://twitter.com/_cosmicangst/status/1566161950060515330,I love that one time a lady got a bit over excited while knitting and now there’s a whole generation or two that think of dr who as the scarf show,No,No
ZVWZ4H9ZVQR3,0c009f93-cee5-4c26-a4fd-ff118963aecb,c762d0f1-164c-4c65-b2a0-e78456a6eee0,https://twitter.com/HESherman/status/1566437051251281925,"Very curious: did you take advantage of Yesterday’s $3 movie tickets for National Cinema Day and if so, what did you see? I saw “Jaws.”",No,No
ZVWZ4H9ZVQR3,98ce370f-2fe1-4c6a-8971-ad5c1a6cb452,33e56f61-c84b-4906-a03a-56dbaef4b499,https://twitter.com/WorldAndScience/status/1566308079590858752,"Mapped: Solar and Wind Power by Country

(Credit: Visual Capitalist / https://visualcapitalist.com/mapped-solar-and-wind-power-by-country/)",No,No
KY33NRPCAEZT,99072b53-786c-4ca5-a5b5-566877717a25,872167fb-af12-4374-b99f-5baf14ca9acc,https://twitter.com/afcJOmagico/status/1565472008560852992,Matt Smith will surprise a lot of people this season.,No,No
ZVWZ4H9ZVQR3,be4ebd0e-a60d-4dfa-b9a6-bd042d36c3fd,78a20d7a-71c9-4960-869c-7a42ffd09353,https://twitter.com/rosemarytrash/status/1566183062668423168,i am ready for my show to come back pls,No,No
ZVWZ4H9ZVQR3,64de5404-0dfb-4f39-86d2-07d6459f2b52,208625e4-5a88-409b-9be2-b38132ebd862,https://twitter.com/mattmusic14/status/1566268717180256257,luz as the fierce witch and amity as her kitty gf is too perfect,No,No
KY33NRPCAEZT,d29a80af-485b-424a-8bfd-73b2e4eabc84,ab84bbf3-e44d-4c2b-9452-a6426bd8d7e2,https://twitter.com/Saturns_Soul/status/1565709590498525184,I’d say brutalist architecture brings in the strong command of space.. similar to parametric.. parametric is more gentle and seems to flow with space rather than command it. Brutalism is known for its use of concrete which gives that sense of stability…,No,No
ZVWZ4H9ZVQR3,28bbae8a-3197-425f-88f7-dd55f563f940,b91146b1-9fea-45d7-8446-ad5ac123bd4b,https://twitter.com/Forbes/status/1566391900256583686,5 More Questions To Ask During Your Project Kickoff Meeting https://trib.al/u9Kx9yK,No,No
KY33NRPCAEZT,a2b4b65c-274e-4671-80c8-a87c423579bf,875ce114-2adf-4f82-818e-5662ff5a1f46,https://twitter.com/Enigma1198/status/1564479803700367360,"Watching House of the Dragon every Sunday religiously because 
of the plot.

The Plot:

#HouseOfTheDragon
#DaemonTargaryen",No,No
ZVWZ4H9ZVQR3,49e30235-e779-42d5-8347-5e7921ce580e,fd0630a5-8b37-4ec8-8e78-f09e5be2ce48,https://twitter.com/WorldAndScience/status/1566394649127919616,"Splendid: The Wizard Nebula, NGC 7380

Credit: T.A. Rector (University of Alaska Anchorage) and H. Schweiker (WIYN and NOIRLab/NSF/AURA)",No,No
KY33NRPCAEZT,9f48fb27-199e-4f4e-8505-b7cdb4ac8b7b,e13be53b-d433-4b3b-a555-0f7b0be19ef8,https://twitter.com/WandaDiamandis/status/1565853420233293843,Elizabeth Olsen in House of the Dragon would be iconic,No,No
KY33NRPCAEZT,3247b022-7c41-42fd-b14c-64045333da0c,675f7080-9537-4bf6-94b6-cce83901376f,https://twitter.com/junkienxtdoor/status/1566443155360210944,trader joes sundays,No,No
KY33NRPCAEZT,c099cd49-8f89-4860-8510-18048b77a5aa,21c33c2d-3850-401a-b80a-ef709fb5f4e0,https://twitter.com/letsgetspookedd/status/1565701751134720000,the entire month of september is halloween eve,No,No
ZVWZ4H9ZVQR3,8e611e43-9bf8-4fb5-a4bc-9e7320e9630d,b03360ed-b4ba-4d96-9f30-cbd1cfd8f0ee,https://twitter.com/WorldAndScience/status/1566432920017010691,How to generate oxygen on Mars?,No,No
ZVWZ4H9ZVQR3,b184fc30-2e94-4449-b12f-5181bcce075b,1ca6c25d-cbd9-4fd2-9c63-21a835559e87,https://twitter.com/ChazeSketchez/status/1566173682753384448,"Some teacher/officer: “I’m gonna have to confiscate that bike, you can’t ride it two people at a time like that”

Sasha: “Damnit… wait, two?”

Anne: “MARCY FUCKING FELL OFF”",No,No
ZVWZ4H9ZVQR3,4affb246-9d03-4256-ab92-c57948714ce2,f42060d2-e70a-483c-a20a-ca5904cedebe,https://twitter.com/Aria_idefk/status/1566284990547124224,Its amazing! The colours pop against the black background and overall it's super clean looking!,No,No
ZVWZ4H9ZVQR3,22d7db98-7b1d-4991-988d-6b429d8b223b,7a561dd2-de04-4e52-92bc-6c99fbb3444e,https://twitter.com/SalvadoranPride/status/1566955953542426625,The Salvadorans have taken over Dodger Stadium! 🇸🇻🔥,No,No
ZVWZ4H9ZVQR3,96994bf2-bce4-4661-b3cf-44d6333c5f8c,5c764fde-e6c3-46a4-b8ca-1c8f1d507c54,https://twitter.com/SPACEdotcom/status/1566396851619766274,Watch SpaceX launch 51 Starlink satellites and a space tug Sunday night https://trib.al/ny5gadL,No,No
ZVWZ4H9ZVQR3,d55a1163-0a8c-48f9-9f11-f80f83c6b49d,c53d5578-7208-4cdb-a11b-59b0970fe9af,https://twitter.com/Forbes/status/1566395782621806592,Meet The Midwestern Retailer Quietly Making A Fortune Selling Used Stuff—And Beating The S&P 500 https://trib.al/phBMLjX,No,No
KY33NRPCAEZT,6eaf9072-89a4-45e3-a4f6-20c089a27994,bfb86608-b6a9-4935-9e69-3e8336d2a585,https://twitter.com/liveinlou/status/1565754435162324993,"Still looking for things to do this weekend?! Here are 10+ events and things to do in Louisville for Labor Day Weekend courtesy of 
@courierjournal
! #LiveInLou 🌤️ 🇺🇲 https://bit.ly/3CI4Dc8",No,No
ZVWZ4H9ZVQR3,61a5b84a-bbee-4861-9282-370665e4317d,b8205179-cb62-4cfa-a2b5-74a2fa0578d2,https://twitter.com/C0okie_L0op3/status/1566266232063639554,You can hear the little bell thing on the bike 😂,No,No
ZVWZ4H9ZVQR3,03daa151-acce-44a2-b3b3-3fa767e3213e,a562d065-06d9-4c6b-a6b9-5e05e43b3a6a,https://twitter.com/EstrellaCB3/status/1566163131457585159,The little bat charm on her backpack 🥹♥️✨,No,No
ZVWZ4H9ZVQR3,3a0d9e89-9b4d-4de9-9bae-440838fb82d4,2a683977-4868-4c4f-a3d1-a605516723ab,https://twitter.com/Myth_/status/1566210441042284544,OKAY I NEED TWO UP AND COMING CONTENT CREATORS / GAMERS THAT STILL LIVE WITH THEIR PARENTS FOR A VIDEO IDEA THAT I HAVE. BOTH CONTENT CREATORS WILL RECIEVE GUARANTEED CASH JUST FOR PARTICIPATING. SHOOT UR SHOT.,No,No
ZVWZ4H9ZVQR3,476b5b2b-e7f7-4e84-93b3-5adf0d4a7fbf,a3f51eab-d8a0-4579-b5d2-f51c6f64b830,https://twitter.com/carsonbot/status/1566396091767062529,Why are you so in love with things unbearable?,No,No
ZVWZ4H9ZVQR3,bccf7df0-ceb6-4839-bd12-9cc83ae40f1e,97ae0e4b-8012-4180-9937-03122ec90496,https://twitter.com/GeologyTime/status/1566126006380929029,"Extremely unique Aquamarine crystal from shigar Valley Northern area of Pakistan

Photo: Shaheen Miners

#minerals",No,No
ZVWZ4H9ZVQR3,55431617-9b8f-448e-a1ef-454db511825a,33e04b25-552d-48f6-896f-ac6c100da258,https://twitter.com/lonelyplanet/status/1566396169634324481,Japan's scenic sandy beaches are the country's best-kept secret.,No,No
ZVWZ4H9ZVQR3,977c0b64-06f7-496a-b784-ef116cc65783,68101c92-3f36-4256-85de-3066817b0503,https://twitter.com/TheNightLizard/status/1566108847609192449,Marcy might be falling but beating the boss fight is more important,No,No
ZVWZ4H9ZVQR3,c36f9921-d880-4e78-b3f0-68be9897ea5a,7ac6ec27-a0ef-49ba-80ef-295498ca4cd4,https://twitter.com/RealWhiteChoko/status/1566241154873536512,"Oh my goodness, I love how you did her up",No,No
ZVWZ4H9ZVQR3,97ea0806-6139-4272-819e-3e6bc7ec056e,64a58946-511a-4f8b-b6fe-ad430242d767,https://twitter.com/bridgetmoynahan/status/1566107817773355008,"Wishing the one and only 
@StevenSchirripa
, my 
@BlueBloods_CBS
partner, a very happy birthday!",No,No
ZVWZ4H9ZVQR3,4935d7ab-aab1-4eb9-80e9-b5640193c77b,2ffa88ca-d580-48cb-8219-403ca79e6d00,https://twitter.com/linachuuuuu/status/1566125095847952385,"she's just resting and reading a book

#toh #theowlhouse",No,No
KY33NRPCAEZT,6a09c3c6-cea4-44f0-99d4-fd4e719ce456,cdf6e181-117c-468a-a5eb-0561d5a45d0d,https://twitter.com/Jedigrl99/status/1566238245968662528,#vegan black bean enchiladas in the oven along with #vegan lemon bars for dessert to surprise my daughter when she gets home from work. 🍋,No,No
KY33NRPCAEZT,c96a8e54-f6f6-4508-bf16-d433d643f7e6,38c51979-93a3-4c70-a52e-fa72b6ab6ba8,https://twitter.com/bluezharp/status/1566139641048309761,"""Queen of Jazz"" Ella Fitzgerald Live at Montreux, 1969, performing rock group Cream's 🎶'Sunshine Of Your Love'",No,No
KY33NRPCAEZT,01b1c27c-12b0-4f61-8d02-c0523ca373ad,191984a8-a6fe-4083-b43a-1aed4f0ba31a,https://twitter.com/groodendorst/status/1564211369100050432,"Drizzle here this afternoon. A wayward branch of Cornus has crossed Rosa, Mayflower.
It has created quite a pleasing contrast!",No,No
ZVWZ4H9ZVQR3,6923ab93-3c0e-4901-9407-5770a0a89850,bcc1db8d-84b8-4962-bf8c-42f4ae6147b4,https://twitter.com/uhd2020/status/1566083178833625088,"Northern Lights over Greenland!
📸 Ruslan Merzlyakov",No,No
KY33NRPCAEZT,6c17197d-41e5-4bb3-be01-fd478d847668,44b2f2f4-b7d0-4253-921b-d58c7e89bcd2,https://twitter.com/rootsdeh/status/1525857741478285318,"Brixton Dancehall Queen, Pinky, shot by Jennie Baptiste (2001)

“Pinky adopts an elaborate style to mirror her personal image using adornment, clothing and interior decoration. Her extravagant appearance is linked to trends within dancehall music culture” - V&A",No,No
KY33NRPCAEZT,c178d642-93fe-4fa5-ab11-fbd3a8cb39f2,e68ce4a0-3d51-421b-952b-111aa6e9a0bc,https://twitter.com/Alwaysblessed7/status/1566248365490315264,"Any recommendations for a Christian Fiction romance book set in New England? Bonus points if based on Martha’s Vineyard, Plymouth (MA) or Cape Cod, or Mystic (CT). Thanks!",No,No
ZVWZ4H9ZVQR3,7f1b4cee-7102-496f-8f1c-513db5d77f47,6523342b-15bc-4aaf-adc4-6b16f2c51756,https://twitter.com/ZeoRandy/status/1566094858170793984,I don't know when I'll be able to finish this one so enjoy the messy sketch,No,No
ZVWZ4H9ZVQR3,d4b2cbca-f5c5-4f26-a0a6-48056da096c9,b25b4596-432c-4ac5-939e-0fdbc815d1b8,https://twitter.com/konstructivizm/status/1566233583852761088,"What the Andromeda galaxy would look like from earth if it was a bit brighter.
More:https://cutt.ly/SY8LpFT",No,No
KY33NRPCAEZT,901c01cf-12bd-450c-93de-88280c283bd7,2414b393-a22e-4ebd-b377-2ef45cad302c,https://twitter.com/davethephoto/status/900644018480189440,"...too much fudge at the steam rally!
@BBCRadMac",No,No
ZVWZ4H9ZVQR3,1b2f9b16-de56-42e1-bdbf-258f8bcee109,82ac1903-4af8-4de6-8c1e-6918187399aa,https://twitter.com/nytimes/status/1566441041821057024,"You don't need to overpay to get a sleeping bag that's comfortable and functional, and 
@wirecutter
has done more than 100 hours of research to prove it.",No,No
ZVWZ4H9ZVQR3,c1b04bc8-b52a-4e66-bfda-101d987bd8e1,7c2ad876-2dbc-41dd-833f-eca7a924053a,https://twitter.com/mashable/status/1566396910247739396,"Banana in hand, a delicate robot learned how to peel #StrictlyRobots",No,No
ZVWZ4H9ZVQR3,3542f144-d755-4a4d-8485-0d12654d6611,3362b603-5621-4694-9a1e-8363d7c5b507,https://twitter.com/BaruchStarr/status/1566115841292337152,"Our hours of operation have slightly changed, due to the upcoming holiday and our Virtual Accounting Career Fair. See below for details.",No,No
ZVWZ4H9ZVQR3,afe97947-7d91-4b67-90c3-013bee301192,68bed946-3fe6-4437-b4a5-56e192c9da38,https://twitter.com/HeyBenMcLean/status/1566214510423281665,"Taylor Hawkins' 16-year-old son, Shane, fills in with 
@FooFighters

Jeezus. One of the most affecting rock moments I’ve seen in a verrrry long time. Hope this was cathartic for him. #TaylorHawkinsTribute",No,No
KY33NRPCAEZT,51ec45dd-8785-4144-a4b5-df7a9f4cd524,3391a431-f0b6-4836-ba8c-46aaa79768d1,https://twitter.com/PPPPurey/status/1565680052359946241,My Raven's🥰,No,No
KY33NRPCAEZT,39e0e210-9ced-4317-9881-a9dd63fb4c93,38d5d820-f989-4e8c-b359-00dd56097e97,https://twitter.com/Toryscott/status/1553126641307717635,"Visiting the parents. Went to the local Steam Rally today. Quite the experience. I think I inhaled enough particulates for a decade, but on the plus side, there was excellent local cider and a lot of fudge.",No,No
ZVWZ4H9ZVQR3,6f367988-41a0-4094-921e-43ed480dc090,c32f6aa7-f5dc-4bd7-b5b2-c3c563046493,https://twitter.com/Entrepreneur/status/1565420130229698560,1/ How do you make more money 💵🫰💰🤑?,No,No
ZVWZ4H9ZVQR3,2fb90060-a88b-44cf-af3a-c2343864ebff,cdee1c38-fc7a-49d4-a802-7f5f6d37d558,https://twitter.com/taylorswift13/status/1564100815069106176,"Midnights, the stories of 13 sleepless nights scattered throughout my life, will be out October 21. Meet me at midnight.",No,No
ZVWZ4H9ZVQR3,04d898c4-a264-4883-bbe8-57acc8171e60,4b88ba11-dc76-4d61-9268-5715a3b2a740,https://twitter.com/neiltyson/status/1565846009892282368,"If the multiverse is real, perhaps in one of the universes the stars gaze back at us.",No,No
ZVWZ4H9ZVQR3,335b7340-8213-4e48-87dd-c55e82646d08,5baca933-7359-41cd-8500-9f9157e45919,https://twitter.com/janeen_mathisen/status/1566319343868198915,AHHHH!!!! I love your style so much!!! Everything about this is amazing!!!!!!,No,No
AMXMPYF9CYAJ,a4882f96-224e-450c-b42b-c818d21cceb9,f8478146-dd81-4dfb-8293-d926e05a3bc6,https://twitter.com/muse_africa/status/1566433571090432000,"Africa’s most decorated rapper 
@sarkodie
has released the trailer for his forthcoming album ‘JAMZ’ scheduled for 11th November 2022.",No,No
AMXMPYF9CYAJ,2660821d-8dd0-4a56-8a31-6c739100a7db,51a3d025-8bde-4389-9ef5-83d772093c8e,https://twitter.com/NebaSark/status/1566426744344743936,Tell a friend to tell a friend the king of African Rap music “Sarkodie “ dropping an Album 11-11-22 #JAMZAlbum 🐐 👑🔥,No,No
ZVWZ4H9ZVQR3,e9b70e25-04d8-4c99-a787-6887c0c9c84f,bea01e57-3322-40e8-9487-54421d1f006a,https://twitter.com/Forbes/status/1566441036418793477,"Unsatisfied with an 80% market share in the home generator business, CEO Aaron Jagdfeld has big ideas for home microgrids.",No,No
ZVWZ4H9ZVQR3,7bc4cfb2-2753-4c57-ae9c-346011d6d92c,ad83d015-8f20-4a13-a5ba-6ea2811b531b,https://twitter.com/BarackObama/status/1566083200358776833,"Congratulations, Serena, for your heart, skill, intelligence, dedication, and grace. Few athletes have inspired more people both in and beyond their sport!",No,No
AMXMPYF9CYAJ,c85ed233-d037-4816-9c62-f049484a3eb8,176a90c4-36a0-46d5-9ff7-1ae7316d6fbe,https://twitter.com/lsloops/status/1566439966389030912,lisa you are loved 💛,No,No
KY33NRPCAEZT,43f76774-3993-4e70-8ae9-9ad39a893490,bc3e97f1-f3d2-48a5-92e4-f17f9157e6bf,https://twitter.com/EliotWilson2/status/1566181671698944002,"I’m just saying that Bryan Ferry being interviewed by Lauren Laverne is a LOT of feelings for someone raised in the North East, all right?",No,No
KY33NRPCAEZT,589b46ed-e93d-4b3c-b3e8-e06bab83deb0,998d7e6f-ae70-498e-8e73-79cd96def1d1,https://twitter.com/CinemaTweets1/status/1564377856163033090,Elliot Gould in Ocean's 11 (2001; Soderbergh),No,No
ZVWZ4H9ZVQR3,12a1444a-9101-4971-81d9-03c352bbddac,60c28d28-8bad-4c5f-8fe5-c71282fffa63,https://twitter.com/UofAlabama/status/1566225164295196672,"@Mets
how did we do?",No,No
AMXMPYF9CYAJ,fb07197c-5a6b-48e5-9c8f-766448bb5a1c,8a77f07c-513e-463a-9d61-4a539d755e61,https://twitter.com/Kwesi_Picasso/status/1566425250623098883,Sarkodie dropping an Album on 11th November 2022 #JAMZAlbum 😂🔥🔥🔥,No,No
KY33NRPCAEZT,1fec9dc3-5bae-4251-8336-6f6161c8ce7a,9c789ddc-01b6-4dce-a13e-9857523cbcad,https://twitter.com/G_Stephens80/status/1566110093631844352,"Ben Nevis done and current on route to scafell pike for climb 2 out of 3. It’s tough, wet and windy. So close to out target please keep donating and thanks so much for the donations and kind supportive worlds.

https://gofundme.com/f/k77zjw-three-peaks-challenge?utm_source=customer&utm_medium=copy_link_all&utm_campaign=p_cp+share-sheet",No,No
KY33NRPCAEZT,3b1e8a60-9188-4813-a246-3b2e4272ac2e,d802abff-82ad-43b7-8e23-db12a69591c6,https://twitter.com/lizziewoodman/status/642616958572212224,Excited to be off to Haddenham Steam Rally today - a family tradition every September! I go mainly for the fudge and the galloping horses,No,No
KY33NRPCAEZT,ab533e96-5aa6-4215-978b-73d4f2c17074,8bad669e-fa65-4d90-8827-b52d428035c0,https://twitter.com/Iskra1234/status/1563943162233618432,Bagpiper on #Bennevis today,No,No
KY33NRPCAEZT,be659983-0e55-4e67-83f8-95da2418db0b,f50cabfc-ecc3-4cda-b5b0-487616754858,https://twitter.com/ADixonMusic/status/1566138443360608257,"Gaz Coombs, Stewart Copeland and Dave Grohl doing The Police. This is joyously good! #TaylorHawkinsWembley",No,No
KY33NRPCAEZT,2b303b45-3d69-481f-bdc2-e38b59f13020,8afaa620-5004-4b5c-b2dc-4eb3d8f6f4d3,https://twitter.com/usopen/status/1566351863242375169,Decades of greatness.,No,No
KY33NRPCAEZT,9a4fff04-77eb-422d-8b8f-b7068bbf09a6,9d2e1250-b1b8-4a5e-b32b-385ba2fa6048,https://twitter.com/RejectedRedhead/status/1565468843664973826,I think this turned out fabulous! Pumpkin Cheesecake….,No,No
KY33NRPCAEZT,df50ef23-7a4f-47e6-9a93-b20391d187f3,7ae0d03e-bfb1-4421-ae2e-f4293d62a17d,https://twitter.com/amupdatestr/status/1563922923731156996,Arctic Monkeys - 505 (Reading Festival 2022),No,No
KY33NRPCAEZT,4d4b3fad-7613-4b26-8b87-f1d0ccb7b066,601ed6be-0214-4efd-9177-1956e68345ee,https://twitter.com/valerie2350/status/1566088125343879168,Pumpkin Cheesecake Cookie Bars Recipe https://mamalikestocook.com/pumpkin-cheesecake-cookie-bars/,No,No
KY33NRPCAEZT,8e0d3fb5-15b2-4f5b-8466-605acf3d5c00,3178bc00-fead-4655-b81f-96bea2e60df3,https://twitter.com/astro_deniz/status/1565810356647231489,"So thrilled to be out here at Kennedy Space Center for tomorrow’s 
@NASAArtemis
launch attempt! Proud to be a part of the NASA team!",No,No
KY33NRPCAEZT,99a78751-3729-43d5-af09-569768d06a9c,b29ac3c4-7896-492e-b0dc-69865fd950b4,https://twitter.com/Keshafans_es/status/1566101075337351169,Kesha - Children Of The Revolution #taylorhawkinstribute,No,No
KY33NRPCAEZT,74e9bfd8-522a-4c6b-9560-75d85eb05f2d,b2ac908e-eae5-4a4a-8e39-6d5eda8e87de,https://twitter.com/vegancook101/status/1565680907670937600,"I'll take a nice everything bagel, with some cashew cream cheese, please! https://minimalistbaker.com/the-ultimate-gluten-free-bagels-vegan/ #Vegan #breakfast",No,No
